User;Soil_name;Longitude decimal;Latitude decimal;Biome;Land_use;Date;Name_exp;Unique_ID;Pot_ID;Sample;Chber;Algae_growth;Temp;DarkLight;TeflonGlass;Flowrate_lpm;Surface(cm2);Wetsoil(g);Height(cm);GravimetricWater(gw/g);Drysoil(g);SoilVolume(cm3);Bulk density;TP;VolumetricWater;AFP;WFPS;pH;pHin;Redox;OCS_flux;OCS_flux_sd;OCS_conc_out;OCS_conc_sd;OCS_conc_in;OCS_conc_in_sd;CO2_flux_aero;CO2_flux_aero_sd;CO2_conc_out;CO2_conc_out_sd;CO2_conc_in;CO2_conc_in_sd;OCS_source;OCS_source_sd;Vd_OCS_model;z1_OCS;CA_OCS;kh_OCS;CO2_flux_TGA;CO2_flux_TGA_sd;CO2_out_ppm;CO2_out_ppm_sd;CO2_in_ppm;CO2_in_ppm_sd;d13C_flux;d13C_flux_sd;d13C_conc_out;d13C_conc_out_sd;d13C_conc_in;d13C_conc_in_sd;d18O_flux;d18O_flux_sd;d18O_conc_out;d18O_conc_out_sd;d18O_conc_in;d18O_conc_in_sd;kiso;total_biomass;bacteria_16S;fungi_18S;algae_23S;d18O_01cm;d18O_12cm;d18O_23cm;d18O_34cm;clay_content;silt_content;sand_content;C_N_ratio;Comments
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_N_a;TL2_6;TL2;3;y;25;Dark;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,378;0,079;924,038;1,179;1035,781;1,424;1,024;0,001;471,497;0,008;437,617;0,01;NA;NA;0,0813;0,0205;13,1;0,027;0,957;0,004;472,223;0,056;440,572;0,067;-5,525;5,278;-37,841;0,19;-40,159;0,176;123,688;6,894;-17,004;0,22;-27,104;0,258;0,83133;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_N_a;TL2_2;TL2;4;n;25;Dark;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-1,032;0,075;1005,611;1,315;1039,746;1,16;0,849;0,002;466,219;0,048;438,124;0,009;NA;NA;0,0227;0,0473;1,8;0,0038;0,805;0,004;466,979;0,068;440,339;0,055;-11,779;6,402;-38,741;0,199;-40,373;0,175;22,599;7,554;-24,993;0,251;-27,867;0,189;0,05896;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_N_a;TL2_5;TL2;5;y;25;Dark;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,65;0,063;918,556;1,004;1039,303;1,073;1,054;0,001;473,304;0,008;438,443;0,011;NA;NA;0,0906;0,0222;14,2;0,0299;0,973;0,004;472,398;0,066;440,197;0,053;-11,401;5,079;-38,316;0,166;-40,283;0,193;116,311;6,418;-17,295;0,229;-27,047;0,222;0,50832;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_N_a;TL2_3;TL2;6;n;25;Dark;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-1,192;0,081;997,836;1,255;1037,281;1,419;1,52;0,001;490,041;0,008;439,753;0,018;NA;NA;0,0281;0,0525;2,3;0,0048;1,424;0,005;487,309;0,119;440,201;0,049;-18,122;3,635;-38,05;0,214;-40,181;0,151;5,514;4,799;-24,304;0,202;-27,495;0,289;0,01257;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_N_a;TL2_4;TL2;7;y;25;Dark;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-6,631;0,076;821,64;1,235;1041,011;1,296;2,163;0,003;509,808;0,082;438,244;0,012;NA;NA;0,0878;0,0239;13,1;0,027;0,74;0,003;465,034;0,059;440,567;0,055;-10,452;7,669;-38,725;0,212;-40,311;0,2;163,681;8,855;-17,356;0,229;-27,372;0,249;1,04503;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_N_b;TL2_1;TL2;2;n;25;Dark;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,831;0,081;1008,686;1,569;1036,165;1,127;0,998;0,001;469,863;0,015;436,842;0,015;NA;NA;0,0203;0,0532;1,5;0,0032;0,952;0,003;470,879;0,051;439,376;0,04;-44,983;5,433;-6,135;0,189;-3,351;0,188;-2,23;6,566;-13,196;0,276;-13,982;0,176;0,01392;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_N_b;TL2_6;TL2;3;y;25;Dark;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,311;0,079;925,833;1,251;1035,359;1,377;1,137;0,001;474,312;0,013;436,702;0,02;NA;NA;0,0813;0,0205;13,1;0,027;1,086;0,003;475,365;0,05;439,446;0,044;-54,572;4,718;-7,21;0,169;-3,339;0,203;55,626;6,082;-8,527;0,228;-13,774;0,251;0,83133;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_N_b;TL2_2;TL2;4;n;25;Dark;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-1,013;0,1;1009,221;1,733;1042,727;1,579;0,969;0,001;468,984;0,013;436,912;0,018;NA;NA;0,0227;0,0473;1,8;0,0038;0,903;0,003;469,502;0,057;439,614;0,055;-40,521;6,086;-5,794;0,201;-3,439;0,2;2,507;7,931;-13,821;0,269;-14,939;0,248;0,05896;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_N_b;TL2_5;TL2;5;y;25;Dark;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,571;0,087;920,529;1,52;1038,667;1,342;1,158;0,001;474,845;0,014;436,545;0,018;NA;NA;0,0906;0,0222;14,2;0,0299;1,066;0,003;474,682;0,051;439,415;0,054;-50,492;4,108;-6,871;0,165;-3,374;0,152;59,634;5,839;-8,62;0,217;-14,103;0,234;0,50832;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_N_b;TL2_3;TL2;6;n;25;Dark;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-1,229;0,079;992,903;1,142;1033,554;1,459;1,511;0,001;487,442;0,025;437,464;0,02;NA;NA;0,0281;0,0525;2,3;0,0048;1,48;0,004;488,143;0,09;439,192;0,045;-37,985;3,153;-7,068;0,173;-3,626;0,159;-1,683;3,952;-12,691;0,203;-13,914;0,216;0,01257;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_N_b;TL2_4;TL2;7;y;25;Dark;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,717;0,089;909,727;1,567;1032,711;1,388;1,04;0,006;470,842;0,167;436,441;0,024;NA;NA;0,0878;0,0239;13,1;0,027;1,23;0,005;479,513;0,094;438,805;0,063;-47,515;4,823;-7,097;0,195;-3,347;0,236;51,618;6,143;-8,384;0,232;-13,951;0,317;1,04503;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_N_c;TL2_1;TL2;2;n;25;Dark;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,954;0,075;1013,817;1,129;1045,371;1,356;1,052;0,001;471,716;0,014;436,929;0,021;NA;NA;0,0203;0,0532;1,5;0,0032;1,008;0,003;472,716;0,056;439,382;0,043;-36,859;4,597;-5,469;0,195;-3,085;0,139;-0,973;6,316;-13,177;0,208;-14,099;0,256;0,01392;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_N_c;TL2_6;TL2;3;y;25;Dark;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,37;0,079;924,402;1,285;1035,894;1,337;1,193;0,001;476,184;0,012;436,702;0,017;NA;NA;0,0813;0,0205;13,1;0,027;1,154;0,003;477,888;0,05;439,705;0,056;-46,986;3,777;-6,78;0,145;-3,288;0,171;55,292;5,163;-8,633;0,188;-14,185;0,245;0,83133;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_N_c;TL2_2;TL2;4;n;25;Dark;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-1,009;0,082;1005,666;1,439;1039,042;1,258;1,018;0,001;470,38;0,014;436,71;0,017;NA;NA;0,0227;0,0473;1,8;0,0038;0,977;0,003;471,935;0,053;439,603;0,05;-38,908;4,79;-6,058;0,161;-3,637;0,18;-0,619;5,209;-13,19;0,169;-14,119;0,203;0,05896;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_N_c;TL2_5;TL2;5;y;25;Dark;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,64;0,091;913,446;1,768;1033,864;1,24;1,196;0,001;476,448;0,016;436,869;0,016;NA;NA;0,0906;0,0222;14,2;0,0299;1,129;0,003;476,928;0,062;439,577;0,048;-40,975;4,411;-6,605;0,191;-3,687;0,168;57,475;3,842;-8,61;0,16;-14,219;0,152;0,50832;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_N_c;TL2_3;TL2;6;n;25;Dark;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-1,25;0,093;997,673;1,419;1039,027;1,663;1,531;0,002;487,465;0,023;436,819;0,032;NA;NA;0,0281;0,0525;2,3;0,0048;1,526;0,004;489,526;0,08;439,038;0,058;-36,322;3,117;-6,58;0,154;-3,155;0,187;-4,437;3,209;-13,385;0,184;-14,417;0,164;0,01257;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_N_c;TL2_4;TL2;7;y;25;Dark;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,657;0,114;911,667;2,028;1032,656;1,73;1,295;0,007;479,883;0,202;437,052;0,018;NA;NA;0,0878;0,0239;13,1;0,027;1,396;0,005;485,463;0,102;439,291;0,056;-41,173;3,842;-6,847;0,161;-3,237;0,226;46,414;3,127;-8,37;0,163;-14,128;0,149;1,04503;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_N_d;TL2_1;TL2;2;n;25;Dark;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,945;0,106;1007,865;1,829;1039,136;1,674;1,102;0,001;475,555;0,011;439,1;0,014;NA;NA;0,0203;0,0532;1,5;0,0032;1,058;0,003;476,08;0,057;441,075;0,052;-6,086;4,366;-37,859;0,193;-40,38;0,137;9,724;4,326;-24,566;0,145;-27,284;0,186;0,01392;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_N_d;TL2_6;TL2;3;y;25;Dark;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,373;0,087;925,149;1,523;1036,746;1,368;1,233;0,001;479,413;0,013;438,637;0,014;NA;NA;0,0813;0,0205;13,1;0,027;1,2;0,004;481,025;0,064;441,316;0,055;1;4,339;-36,96;0,164;-40,372;0,212;96,699;3,754;-16,938;0,164;-27,153;0,159;0,83133;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_N_d;TL2_2;TL2;4;n;25;Dark;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-1,015;0,082;998,472;1,225;1032,047;1,503;1,044;0,001;473,16;0,011;438,616;0,012;NA;NA;0,0227;0,0473;1,8;0,0038;1;0,003;474,343;0,064;441,249;0,04;-8,234;4,954;-37,989;0,203;-40,218;0,154;11,732;3,797;-24,185;0,128;-26,877;0,147;0,05896;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_N_d;TL2_5;TL2;5;y;25;Dark;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,524;0,104;917,545;1,583;1034,145;1,864;1,238;0,001;479,677;0,012;438,722;0,012;NA;NA;0,0906;0,0222;14,2;0,0299;1,183;0,004;480,206;0,066;441,059;0,05;-7,136;4,736;-37,28;0,167;-39,943;0,239;97,698;4,232;-17,518;0,161;-27,739;0,2;0,50832;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_N_d;TL2_3;TL2;6;n;25;Dark;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-1,304;0,088;996,532;1,341;1039,667;1,578;1,557;0,001;491,155;0,024;439,659;0,012;NA;NA;0,0281;0,0525;2,3;0,0048;1,54;0,005;491,764;0,119;440,804;0,054;-12,5;3,554;-37,319;0,179;-40,189;0,211;10,498;3,02;-24,002;0,171;-27,987;0,158;0,01257;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_N_d;TL2_4;TL2;7;y;25;Dark;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,703;0,104;918,271;1,797;1040,787;1,642;1,47;0,008;487,262;0,238;438,617;0,013;NA;NA;0,0878;0,0239;13,1;0,027;1,54;0,005;491,848;0,109;440,887;0,053;-12,497;3,421;-37,079;0,191;-39,922;0,182;75,588;2,818;-16,464;0,163;-27,099;0,143;1,04503;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_D2_a;TL2_1;TL2;2;n;25;Light;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,426;0,086;1017,969;1,344;1032,068;1,487;1,507;0,001;486,939;0,011;437,09;0,009;NA;NA;0,0088;0,0871;0,6;0,0012;1,428;0,003;486,367;0,051;439,109;0,059;-16,903;3,547;-37,977;0,163;-40,242;0,2;5,523;3,211;-23,466;0,168;-26,583;0,16;0,01529;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_D2_a;TL2_6;TL2;3;y;25;Light;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,194;0,073;926,035;1,303;1031,696;1,101;-0,76;0,001;411,485;0,01;436,636;0,012;NA;NA;0,076;0,0218;11,5;0,0238;-0,764;0,003;413,992;0,043;439,271;0,054;-99,959;5,384;-36,945;0,153;-40,573;0,166;-156,906;5,263;-18,278;0,162;-26,261;0,151;0,77352;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_D2_a;TL2_2;TL2;4;n;25;Light;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-0,443;0,07;1016,746;1,261;1031,411;1,071;1,367;0,001;482,49;0,009;437,266;0,016;NA;NA;0,0109;0,074;0,7;0,0016;1,317;0,003;482,918;0,05;439,355;0,057;-19,468;3,817;-38,237;0,19;-40,099;0,17;9,059;3,592;-24,256;0,154;-27,558;0,187;0,06495;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_D2_a;TL2_5;TL2;5;y;25;Light;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,472;0,078;919,001;1,231;1033,856;1,338;-0,832;0,001;409,48;0,013;437,01;0,012;NA;NA;0,0844;0,0248;12,1;0,0251;-0,875;0,003;410,307;0,055;439,254;0,057;-91,691;5,741;-36,673;0,165;-40,307;0,225;-136,136;6,415;-19,256;0,198;-26,964;0,239;0,44283;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_D2_a;TL2_3;TL2;6;n;25;Light;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-0,819;0,078;1005,472;1,312;1032,564;1,281;1,817;0,001;498,603;0,011;438,487;0,013;NA;NA;0,0173;0,0709;1,2;0,0026;1,821;0,003;499,641;0,063;439,405;0,049;-17,371;2,851;-37,584;0,163;-40,355;0,205;6,219;3,211;-23,152;0,197;-27,174;0,216;0,00997;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_D2_a;TL2_4;TL2;7;y;25;Light;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,537;0,075;920,21;1,258;1037,208;1,22;-0,387;0,001;423,761;0,012;436,564;0,01;NA;NA;0,0869;0,023;13,2;0,0277;-0,469;0,003;423,94;0,06;439,465;0,053;-148,198;10,005;-36,594;0,193;-40,544;0,167;-268,525;10,689;-18,262;0,204;-27,125;0,182;0,89277;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_D2_b;TL2_1;TL2;2;n;25;Light;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,503;0,096;1013,427;1,599;1030,079;1,566;1,554;0,001;484,402;0,01;433,001;0,016;NA;NA;0,0088;0,0871;0,6;0,0012;1,506;0,003;485,42;0,058;435,604;0,048;-39,261;3,056;-7,195;0,165;-3,527;0,165;-6,731;4,28;-13,136;0,232;-13,866;0,231;0,01529;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_D2_b;TL2_6;TL2;3;y;25;Light;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,16;0,1;916,3;1,816;1020,837;1,495;-0,735;0,001;407,606;0,012;431,909;0,037;NA;NA;0,076;0,0218;11,5;0,0238;-0,794;0,003;410,264;0,052;436,543;0,062;12,23;6,678;-4,455;0,208;-3,451;0,206;-83,898;9,076;-8,54;0,289;-13,08;0,274;0,77352;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_D2_b;TL2_2;TL2;4;n;25;Light;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-0,471;0,105;1016,527;1,501;1032,093;1,969;1,372;0,001;479,682;0,01;434,299;0,017;NA;NA;0,0109;0,074;0,7;0,0016;1,343;0,003;479,875;0,067;435,435;0,047;-39,6;3,628;-6,649;0,161;-3,284;0,193;-1,862;5,387;-13,215;0,274;-14,369;0,247;0,06495;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_D2_b;TL2_5;TL2;5;y;25;Light;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,536;0,078;921,075;1,156;1038,046;1,432;-0,868;0,001;405,435;0,009;434,164;0,019;NA;NA;0,0844;0,0248;12,1;0,0251;-0,919;0,003;405,086;0,049;435,49;0,063;3,222;5,599;-4,234;0,193;-3,715;0,211;-77,27;8,575;-9,709;0,284;-14,426;0,336;0,44283;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_D2_b;TL2_3;TL2;6;n;25;Light;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-0,847;0,07;1013,773;1,164;1041,794;1,14;1,89;0,001;498,391;0,009;435,856;0,026;NA;NA;0,0173;0,0709;1,2;0,0026;1,429;0,007;483,894;0,186;436,627;0,054;-38,485;4,082;-6,855;0,204;-3,454;0,206;-5,31;4,394;-13,19;0,257;-14,046;0,188;0,00997;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_D2_b;TL2_4;TL2;7;y;25;Light;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,577;0,075;917,4;1,172;1035,746;1,3;-0,46;0,001;417,64;0,017;432,875;0,013;NA;NA;0,0869;0,023;13,2;0,0277;-0,513;0,004;419,618;0,065;436,601;0,061;13,398;10,912;-3,988;0,199;-3,317;0,232;-122,664;12,974;-9,648;0,305;-14,052;0,213;0,89277;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_D2_c;TL2_1;TL2;2;n;25;Light;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,463;0,083;1014,782;1,286;1030,094;1,45;1,581;0,001;486,903;0,012;434,587;0,011;NA;NA;0,0088;0,0871;0,6;0,0012;1,528;0,003;487,793;0,056;437,231;0,054;-35,027;3,411;-6,649;0,167;-3,366;0,208;-3,494;3,752;-13,199;0,219;-14,32;0,19;0,01529;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_D2_c;TL2_6;TL2;3;y;25;Light;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,165;0,085;927,345;1,296;1032,051;1,502;-0,694;0,001;411,589;0,012;434,535;0,013;NA;NA;0,076;0,0218;11,5;0,0238;-0,744;0,003;412,096;0,05;436,697;0,057;2,258;6,224;-3,957;0,209;-3,602;0,153;-94,336;8,42;-8,972;0,184;-13,785;0,301;0,77352;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_D2_c;TL2_2;TL2;4;n;25;Light;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-0,582;0,083;1024,811;1,395;1044,066;1,351;1,378;0,001;480,622;0,01;435,04;0,015;NA;NA;0,0109;0,074;0,7;0,0016;1,358;0,004;482,012;0,064;437,077;0,061;-36,489;3,719;-6,686;0,155;-3,62;0,212;-4,792;3,742;-12,685;0,176;-13,493;0,191;0,06495;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_D2_c;TL2_5;TL2;5;y;25;Light;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,592;0,072;920,548;1,082;1039,387;1,297;-0,856;0,001;406,754;0,013;435,061;0,019;NA;NA;0,0844;0,0248;12,1;0,0251;-0,925;0,004;406,779;0,058;437,379;0,068;-4,199;5,682;-3,45;0,211;-3,507;0,202;-74,328;5,223;-9,523;0,208;-14,054;0,172;0,44283;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
