DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU3196	Glomeromycota(1) Chytridiomycota(1) 	Unclassified(1) Glomeromycetes(1) 	Unclassified(1) Diversisporales(1) 	Unclassified(1) Acaulosporaceae(1) 	Unclassified(2)
OTU3197	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3198	Chytridiomycota(2)	Unknown(2)	Unknown(1) Unclassified(1) 	Unknown(2)	Unknown(2)
OTU3199	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3200	Chytridiomycota(2)	Unclassified(1) Chytridiomycetes(1) 	Lobulomycetales(1) Unclassified(1) 	Lobulomycetaceae(1) Unclassified(1) 	Unclassified(1) Lobulomyces(1) 
OTU3201	Unclassified(2)	Unclassified(2)	Endogonales(2)	Endogonaceae(2)	Endogone(2)
OTU3202	Basidiomycota(2)	Entorrhizomycetes(2)	Entorrhizales(2)	Entorrhizaceae(2)	Entorrhiza(2)
OTU3203	Ascomycota(2)	Sordariomycetes(2)	Xylariales(1) Hypocreales(1) 	Unclassified(1) Amphisphaeriaceae(1) 	Myrothecium(1) Pestalotiopsis(1) 
OTU3204	Basidiomycota(2)	Agaricomycetes(2)	Corticiales(1) Agaricales(1) 	Pyronemataceae(1) Corticiaceae(1) 	Sistotrema(1) Pyronema(1) 
OTU3205	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3206	Ascomycota(2)	Saccharomycetes(2)	Saccharomycetales(2)	Unclassified(2)	Candida(2)
OTU3207	Blastocladiomycota(1) Basidiomycota(1) 	Blastocladiomycetes(1) Exobasidiomycetes(1) 	Microstromatales(1) Blastocladiales(1) 	Unclassified(1) Physodermataceae(1) 	Tilletiopsis(1) Microstroma(1) 
OTU3208	Basidiomycota(2)	Tremellomycetes(2)	Filobasidiales(1) Tremellales(1) 	Unclassified(1) Tremellaceae(1) 	Cryptococcus(1) Unclassified(1) 
OTU3209	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3210	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3211	Ascomycota(2)	Pezizomycetes(2)	Pezizales(2)	Massariaceae(1) Unknown(1) 	Massaria(2)
OTU3212	Unclassified(2)	Unclassified(2)	Mucorales(2)	Mucoraceae(2)	Absidia(2)
OTU3213	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3214	Chytridiomycota(2)	Unclassified(1) Chytridiomycetes(1) 	Unclassified(1) Rhizophydiales(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 
OTU3215	Ascomycota(2)	Environmental(2)	Environmental(2)	Unclassified(2)	Unclassified(2)
OTU3216	Chytridiomycota(1) Ascomycota(1) 	Unclassified(1) Lecanoromycetes(1) 	Unclassified(2)	Unclassified(2)	Environmental(1) Unclassified(1) 
OTU3217	Ascomycota(1) Basidiomycota(1) 	Sordariomycetes(1) Agaricomycetes(1) 	Auriculariales(1) Corticiales(1) 	Unclassified(1) Corticiaceae(1) 	Sistotrema(1) Unclassified(1) 
OTU3218	Chytridiomycota(2)	Monoblepharidomycetes(2)	Monoblepharidales(2)	Monoblepharidaceae(2)	Environmental(2)
OTU3219	Ascomycota(2)	Sordariomycetes(2)	Coniochaetales(1) Glomerellales(1) 	Plectosphaerellaceae(1) Coniochaetaceae(1) 	Coniochaeta(1) Plectosphaerella(1) 
OTU3220	Blastocladiomycota(2)	Blastocladiomycetes(2)	Blastocladiales(2)	Unclassified(1) Physodermataceae(1) 	Unknown(1) Unclassified(1) 
OTU3221	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(1) Glomerellales(1) 	Nectriaceae(1) Glomerellaceae(1) 	Glomerella(1) Gibberella(1) 
OTU3222	Unclassified(2)	Unclassified(2)	Mucorales(2)	Unclassified(2)	Umbelopsis(2)
OTU3223	Chytridiomycota(2)	Monoblepharidomycetes(2)	Monoblepharidales(2)	Harpochytriaceae(1) Monoblepharidaceae(1) 	Harpochytrium(1) Monoblepharis(1) 
OTU3224	Basidiomycota(2)	Agaricomycetes(2)	Boletales(1) Unclassified(1) 	Unclassified(2)	Lepidostroma(2)
OTU3225	Basidiomycota(2)	Unclassified(2)	Platygloeales(2)	Unknown(2)	Septobasidium(2)
OTU3226	Ascomycota(1) Basidiomycota(1) 	Agaricomycetes(1) Sordariomycetes(1) 	Polyporales(1) Diaporthales(1) 	Valsaceae(1) Unclassified(1) 	Antrodiella(1) Leucostoma(1) 
OTU3227	Ascomycota(2)	Pezizomycetes(2)	Pezizales(2)	Pyronemataceae(1) Tuberaceae(1) 	Otidea(1) Tuber(1) 
OTU3228	Basidiomycota(2)	Agaricomycetes(2)	Agaricales(2)	Marasmiaceae(2)	Marasmius(1) Unknown(1) 
OTU3229	Basidiomycota(1) Unclassified(1) 	Unclassified(1) Agaricomycetes(1) 	Mucorales(1) Environmental(1) 	Unclassified(1) Pilobolaceae(1) 	Unclassified(1) Pilobolus(1) 
OTU3230	Chytridiomycota(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Environmental(1) Unclassified(1) 
OTU3231	Ascomycota(2)	Sordariomycetes(2)	Xylariales(2)	Amphisphaeriaceae(2)	Pestalotiopsis(2)
OTU3232	Environmental(1) Glomeromycota(1) 	Environmental(1) Glomeromycetes(1) 	Glomerales(1) Environmental(1) 	Environmental(1) Glomeraceae(1) 	Unclassified(1) Environmental(1) 
OTU3233	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3234	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3235	Glomeromycota(2)	Glomeromycetes(2)	Glomerales(2)	Glomeraceae(2)	Unclassified(1) Glomus(1) 
OTU3236	Chytridiomycota(2)	Monoblepharidomycetes(2)	Monoblepharidales(2)	Monoblepharidaceae(2)	Monoblepharis(2)
OTU3237	Unknown(1) Unclassified(1) 	Unclassified(2)	Unknown(1) Endogonales(1) 	Unknown(1) Endogonaceae(1) 	Endogone(1) Unknown(1) 
OTU3238	Ascomycota(2)	Sordariomycetes(2)	Xylariales(2)	Amphisphaeriaceae(2)	Pestalotiopsis(2)
OTU3239	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Auricularia(2)
OTU3240	Basidiomycota(2)	Unclassified(1) Agaricomycetes(1) 	Agaricales(1) Sporidiobolales(1) 	Agaricaceae(1) Unclassified(1) 	Leucoagaricus(1) Rhodotorula(1) 
OTU3241	Unclassified(2)	Unclassified(2)	Mucorales(2)	Mucoraceae(2)	Rhizopus(2)
OTU3242	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3243	Basidiomycota(2)	Tremellomycetes(2)	Tremellales(2)	Unclassified(2)	Dioszegia(2)
OTU3244	Ascomycota(1) Basidiomycota(1) 	Environmental(1) Unclassified(1) 	Environmental(1) Platygloeales(1) 	Platygloeaceae(1) Environmental(1) 	Environmental(2)
OTU3245	Ascomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Tetracladium(1) Environmental(1) 
OTU3246	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3247	Glomeromycota(2)	Paraglomeromycetes(2)	Paraglomerales(2)	Paraglomeraceae(2)	Paraglomus(2)
OTU3248	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3249	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3250	Chytridiomycota(2)	Chytridiomycetes(2)	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 
OTU3251	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3252	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3253	Glomeromycota(1) Unclassified(1) 	Unclassified(1) Glomeromycetes(1) 	Mortierellales(1) Glomerales(1) 	Glomeraceae(1) Mortierellaceae(1) 	Mortierella(1) Unclassified(1) 
OTU3254	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3255	Ascomycota(2)	Lecanoromycetes(1) Leotiomycetes(1) 	Unclassified(1) Agyriales(1) 	Rhytismataceae(1) Agyriaceae(1) 	Environmental(1) Meria(1) 
OTU3256	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3257	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3258	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3259	Neocallimastigomycota(1) Chytridiomycota(1) 	Chytridiomycetes(1) Neocallimastigomycetes(1) 	Rhizophydiales(1) Neocallimastigales(1) 	Unclassified(1) Rhizophydiaceae(1) 	Unclassified(1) Rhizophydium(1) 
OTU3260	Basidiomycota(2)	Tremellomycetes(2)	Filobasidiales(2)	Unclassified(2)	Cryptococcus(2)
OTU3261	Basidiomycota(2)	Agaricomycetes(2)	Agaricales(1) Unknown(1) 	Unclassified(1) Lyophyllaceae(1) 	Termitomyces(1) Unclassified(1) 
OTU3262	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3263	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3264	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3265	Cryptomycota(1) Unclassified(1) 	Unclassified(2)	Endogonales(1) Unclassified(1) 	Unclassified(1) Endogonaceae(1) 	Rozella(1) Endogone(1) 
OTU3266	Ascomycota(2)	Pezizomycetes(1) Dothideomycetes(1) 	Pezizales(1) Capnodiales(1) 	Pyronemataceae(1) Mycosphaerellaceae(1) 	Unknown(1) Mycosphaerella(1) 
OTU3267	Basidiomycota(1) Environmental(1) 	Environmental(1) Agaricomycetes(1) 	Auriculariales(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 
OTU3268	Basidiomycota(1) Glomeromycota(1) 	Glomeromycetes(1) Tremellomycetes(1) 	Diversisporales(1) Tremellales(1) 	Tremellaceae(1) Scutellosporaceae(1) 	Asterotremella(1) Unclassified(1) 
OTU3269	Ascomycota(2)	Leotiomycetes(2)	Helotiales(2)	Helotiaceae(1) Hyaloscyphaceae(1) 	Meliniomyces(1) Hyaloscypha(1) 
OTU3270	Ascomycota(2)	Sordariomycetes(2)	Xylariales(1) Hypocreales(1) 	Amphisphaeriaceae(1) Unclassified(1) 	Pestalotiopsis(1) Environmental(1) 
OTU3271	Unknown(1) Glomeromycota(1) 	Unknown(1) Glomeromycetes(1) 	Unknown(1) Glomerales(1) 	Unknown(1) Glomeraceae(1) 	Unclassified(2)
OTU3272	Ascomycota(1) Basidiomycota(1) 	Tremellomycetes(1) Leotiomycetes(1) 	Tremellales(1) Helotiales(1) 	Tremellaceae(1) Unclassified(1) 	Helicodendron(1) Tremella(1) 
OTU3273	Basidiomycota(1) Ascomycota(1) 	Sordariomycetes(1) Agaricomycetes(1) 	Boletales(1) Unclassified(1) 	Serpulaceae(1) Unclassified(1) 	Serpula(1) Unclassified(1) 
OTU3274	Ascomycota(2)	Eurotiomycetes(2)	Chaetothyriales(2)	Herpotrichiellaceae(2)	Fonsecaea(2)
OTU3275	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3276	Ascomycota(1) Basidiomycota(1) 	Agaricomycetes(1) Sordariomycetes(1) 	Coniochaetales(1) Polyporales(1) 	Polyporaceae(1) Coniochaetaceae(1) 	Trichaptum(1) Coniochaeta(1) 
OTU3277	Basidiomycota(2)	Tremellomycetes(2)	Filobasidiales(1) Tremellales(1) 	Unclassified(1) Tremellaceae(1) 	Asterotremella(1) Cryptococcus(1) 
OTU3278	Environmental(1) Basidiomycota(1) 	Agaricomycetes(1) Environmental(1) 	Environmental(1) Auriculariales(1) 	Unclassified(2)	Unclassified(2)
OTU3279	Basidiomycota(1) Environmental(1) 	Environmental(1) Agaricomycetes(1) 	Auriculariales(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 
OTU3280	Glomeromycota(2)	Glomeromycetes(2)	Glomerales(2)	Claroideoglomeraceae(2)	Claroideoglomus(2)
OTU3281	Basidiomycota(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 
OTU3282	Ascomycota(2)	Leotiomycetes(2)	Unclassified(2)	Myxotrichaceae(1) Bulgariaceae(1) 	Geomyces(1) Bulgaria(1) 
OTU3283	Environmental(1) Unknown(1) 	Environmental(1) Unknown(1) 	Environmental(1) Unknown(1) 	Environmental(1) Unknown(1) 	Environmental(2)
OTU3284	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3285	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3286	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3287	Basidiomycota(1) Ascomycota(1) 	Agaricostilbomycetes(1) Sordariomycetes(1) 	Onygenales(1) Sordariales(1) 	Sordariaceae(1) Unclassified(1) 	Neurospora(1) Bensingtonia(1) 
OTU3288	Environmental(1) Basidiomycota(1) 	Unknown(1) Agaricomycetes(1) 	Environmental(1) Unknown(1) 	Unknown(1) Unclassified(1) 	Unknown(1) Unclassified(1) 
OTU3289	Environmental(1) Chytridiomycota(1) 	Unclassified(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Environmental(1) Unclassified(1) 
OTU3290	Basidiomycota(2)	Tremellomycetes(2)	Filobasidiales(2)	Unclassified(2)	Cryptococcus(2)
OTU3291	Unclassified(2)	Unclassified(2)	Mortierellales(2)	Mortierellaceae(2)	Mortierella(2)
OTU3292	Glomeromycota(1) Basidiomycota(1) 	Archaeosporomycetes(1) Tremellomycetes(1) 	Tremellales(1) Archaeosporales(1) 	Ambisporaceae(1) Tremellaceae(1) 	Trimorphomyces(1) Ambispora(1) 
OTU3293	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3294	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3295	Basidiomycota(2)	Tremellomycetes(1) Unclassified(1) 	Filobasidiales(1) Unclassified(1) 	Unclassified(2)	Cryptococcus(1) Unclassified(1) 
OTU3296	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(1) Sordariales(1) 	Chaetomiaceae(1) Environmental(1) 	Environmental(1) Chaetomium(1) 
OTU3297	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3298	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3299	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3300	Basidiomycota(1) Environmental(1) 	Environmental(1) Agaricomycetes(1) 	Environmental(1) Polyporales(1) 	Lachnocladiaceae(1) Environmental(1) 	Environmental(1) Scytinostroma(1) 
OTU3301	Ascomycota(2)	Environmental(1) Sordariomycetes(1) 	Environmental(1) Glomerellales(1) 	Plectosphaerellaceae(1) Environmental(1) 	Verticillium(2)
OTU3302	Basidiomycota(1) Environmental(1) 	Environmental(1) Agaricomycetes(1) 	Environmental(1) Auriculariales(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 
OTU3303	Chytridiomycota(2)	Chytridiomycetes(2)	Rhizophydiales(2)	Rhizophydiaceae(2)	Rhizophydium(2)
OTU3304	Blastocladiomycota(2)	Blastocladiomycetes(2)	Blastocladiales(2)	Physodermataceae(2)	Urophlyctis(2)
OTU3305	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3306	Glomeromycota(2)	Archaeosporomycetes(2)	Archaeosporales(2)	Ambisporaceae(2)	Ambispora(2)
OTU3307	Unknown(1) Blastocladiomycota(1) 	Unknown(1) Blastocladiomycetes(1) 	Unknown(1) Blastocladiales(1) 	Unclassified(1) Unknown(1) 	Unknown(1) Unclassified(1) 
OTU3308	Ascomycota(2)	Dothideomycetes(2)	Pleosporales(1) Unclassified(1) 	Montagnulaceae(1) Unclassified(1) 	Paraconiothyrium(1) Dictyosporium(1) 
OTU3309	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3310	Basidiomycota(2)	Agaricomycetes(2)	Unknown(1) Boletales(1) 	Boletaceae(1) Umbilicariaceae(1) 	Boletus(1) Umbilicaria(1) 
OTU3311	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3312	Basidiomycota(1) Ascomycota(1) 	Saccharomycetes(1) Agaricomycetes(1) 	Boletales(1) Saccharomycetales(1) 	Boletaceae(1) Saccharomycetaceae(1) 	Eremothecium(1) Boletus(1) 
OTU3313	Environmental(2)	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 
OTU3314	Ascomycota(2)	Sordariomycetes(2)	Xylariales(1) Hypocreales(1) 	Nectriaceae(1) Amphisphaeriaceae(1) 	Fusarium(1) Pestalotiopsis(1) 
OTU3315	Chytridiomycota(2)	Chytridiomycetes(1) Unclassified(1) 	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 	Environmental(1) Unclassified(1) 
OTU3316	Ascomycota(2)	Sordariomycetes(2)	Calosphaeriales(1) Unclassified(1) 	Calosphaeriaceae(1) Unclassified(1) 	Phaeoacremonium(1) Unclassified(1) 
OTU3317	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(1) Sordariales(1) 	Environmental(1) Chaetomiaceae(1) 	Chaetomium(1) Environmental(1) 
OTU3318	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3319	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(1) Glomerellales(1) 	Plectosphaerellaceae(1) Nectriaceae(1) 	Fusarium(1) Plectosphaerella(1) 
OTU3320	Basidiomycota(1) Environmental(1) 	Agaricomycetes(1) Environmental(1) 	Auriculariales(1) Environmental(1) 	Unclassified(2)	Unclassified(1) Environmental(1) 
OTU3321	Ascomycota(2)	Sordariomycetes(1) Leotiomycetes(1) 	Glomerellales(1) Helotiales(1) 	Helotiaceae(1) Unknown(1) 	Environmental(1) Unknown(1) 
OTU3322	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3323	Ascomycota(2)	Pezizomycetes(2)	Pezizales(2)	Pyronemataceae(2)	Unknown(2)
OTU3324	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3325	Ascomycota(1) Basidiomycota(1) 	Agaricomycetes(1) Environmental(1) 	Saccharomycetales(1) Russulales(1) 	Saccharomycetaceae(1) Peniophoraceae(1) 	Peniophora(1) Eremothecium(1) 
OTU3326	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(1) Ophiostomatales(1) 	Ophiostomataceae(1) Ophiocordycipitaceae(1) 	Ophiocordyceps(1) Environmental(1) 
OTU3327	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(2)	Nectriaceae(2)	Nectria(1) Fusarium(1) 
OTU3328	Ascomycota(2)	Pezizomycetes(1) Leotiomycetes(1) 	Helotiales(1) Pezizales(1) 	Pyronemataceae(1) Unclassified(1) 	Pyronema(1) Environmental(1) 
OTU3329	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3330	Ascomycota(2)	Sordariomycetes(2)	Glomerellales(1) Hypocreales(1) 	Plectosphaerellaceae(1) Unclassified(1) 	Nectria(1) Plectosphaerella(1) 
OTU3331	Glomeromycota(2)	Glomeromycetes(2)	Diversisporales(2)	Scutellosporaceae(2)	Scutellospora(2)
OTU3332	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3333	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3334	Basidiomycota(1) Chytridiomycota(1) 	Agaricomycetes(1) Monoblepharidomycetes(1) 	Auriculariales(1) Monoblepharidales(1) 	Unclassified(1) Monoblepharidaceae(1) 	Unclassified(1) Monoblepharis(1) 
OTU3335	Basidiomycota(2)	Tremellomycetes(2)	Tremellales(2)	Tremellaceae(2)	Unclassified(2)
OTU3336	Ascomycota(2)	Sordariomycetes(1) Leotiomycetes(1) 	Diaporthales(1) Unclassified(1) 	Myxotrichaceae(1) Cryphonectriaceae(1) 	Unclassified(1) Geomyces(1) 
OTU3337	Ascomycota(2)	Pezizomycetes(2)	Pezizales(2)	Unknown(1) Caloscyphaceae(1) 	Unknown(1) Caloscypha(1) 
OTU3338	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3339	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3340	Basidiomycota(1) Chytridiomycota(1) 	Unclassified(1) Agaricomycetes(1) 	Unclassified(1) Auriculariales(1) 	Unclassified(2)	Unclassified(2)
OTU3341	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3342	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3343	Unclassified(2)	Unclassified(2)	Endogonales(1) Mortierellales(1) 	Endogonaceae(1) Mortierellaceae(1) 	Mortierella(1) Endogone(1) 
OTU3344	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3345	Basidiomycota(2)	Agaricomycetes(2)	Boletales(1) Unclassified(1) 	Unclassified(2)	Lepidostroma(2)
OTU3346	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3347	Ascomycota(2)	Sordariomycetes(2)	Hypocreales(2)	Hypocreaceae(1) Ophiocordycipitaceae(1) 	Hypocrea(1) Elaphocordyceps(1) 
OTU3348	Basidiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Glaciozyma(1) Unknown(1) 
OTU3349	Ascomycota(2)	Sordariomycetes(2)	Diaporthales(2)	Cryphonectriaceae(2)	Environmental(1) Beauveria(1) 
OTU3350	Chytridiomycota(1) Environmental(1) 	Environmental(1) Unclassified(1) 	Unclassified(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Unclassified(1) Environmental(1) 
OTU3351	Environmental(1) Glomeromycota(1) 	Environmental(1) Glomeromycetes(1) 	Environmental(1) Diversisporales(1) 	Acaulosporaceae(1) Unclassified(1) 	Unclassified(2)
OTU3352	Basidiomycota(2)	Agaricomycetes(2)	Auriculariales(2)	Unclassified(2)	Unclassified(2)
OTU3353	Unclassified(2)	Unclassified(2)	Mucorales(2)	Mucoraceae(2)	Mucor(2)
OTU3354	Basidiomycota(2)	Tremellomycetes(2)	Tremellales(2)	Unclassified(2)	Unclassified(2)
OTU3355	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3356	Ascomycota(2)	Eurotiomycetes(2)	Onygenales(2)	Arthrodermataceae(2)	Arthroderma(2)
OTU3357	Basidiomycota(2)	Tremellomycetes(2)	Cystofilobasidiales(2)	Cystofilobasidiaceae(2)	Cystofilobasidium(2)
OTU3358	Ascomycota(1) Basidiomycota(1) 	Sordariomycetes(1) Tremellomycetes(1) 	Tremellales(1) Hypocreales(1) 	Hypocreaceae(1) Unclassified(1) 	Hypocrea(1) Derxomyces(1) 
OTU3359	Blastocladiomycota(2)	Blastocladiomycetes(2)	Blastocladiales(2)	Physodermataceae(2)	Urophlyctis(2)
OTU3360	Ascomycota(2)	Lecanoromycetes(1) Sordariomycetes(1) 	Lecanorales(1) Hypocreales(1) 	Unknown(1) Cordycipitaceae(1) 	Cordyceps(1) Unknown(1) 
OTU3361	Ascomycota(2)	Sordariomycetes(1) Leotiomycetes(1) 	Helotiales(1) Hypocreales(1) 	Unclassified(2)	Environmental(1) Myrothecium(1) 
OTU3362	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3363	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3364	Basidiomycota(2)	Agaricomycetes(2)	Environmental(2)	Unclassified(2)	Unclassified(2)
OTU3365	Basidiomycota(2)	Unclassified(1) Tremellomycetes(1) 	Unclassified(1) Tremellales(1) 	Tremellaceae(1) Unclassified(1) 	Unclassified(1) Asterotremella(1) 
OTU3366	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3367	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3368	Ascomycota(2)	Leotiomycetes(1) Sordariomycetes(1) 	Helotiales(1) Hypocreales(1) 	Unclassified(2)	Stachybotrys(1) Environmental(1) 
OTU3369	Environmental(1) Chytridiomycota(1) 	Monoblepharidomycetes(1) Environmental(1) 	Environmental(1) Monoblepharidales(1) 	Environmental(1) Monoblepharidaceae(1) 	Unclassified(1) Environmental(1) 
OTU3370	Basidiomycota(2)	Agaricomycetes(2)	Environmental(2)	Unclassified(2)	Unclassified(2)
OTU3371	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU3372	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)	Environmental(2)
OTU3373	Basidiomycota(2)	Entorrhizomycetes(2)	Entorrhizales(2)	Entorrhizaceae(2)	Entorrhiza(2)
OTU3374	Basidiomycota(2)	Agaricomycetes(1) Environmental(1) 	Auriculariales(1) Environmental(1) 	Unclassified(2)	Unclassified(1) Environmental(1) 
OTU3375	Chytridiomycota(2)	Monoblepharidomycetes(2)	Monoblepharidales(2)	Monoblepharidaceae(2)	Unclassified(2)
OTU3376	Environmental(2)	Environmental(2)	Environmental(2)	Unclassified(2)	Unclassified(2)
OTU3377	Ascomycota(2)	Dothideomycetes(2)	Pleosporales(2)	Leptosphaeriaceae(2)	Leptosphaeria(2)
OTU3378	Unclassified(1) Basidiomycota(1) 	Unclassified(1) Agaricomycetes(1) 	Mucorales(1) Environmental(1) 	Unclassified(2)	Unclassified(1) Umbelopsis(1) 
OTU3379	Chytridiomycota(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)	Unclassified(2)
OTU3380	Basidiomycota(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Unclassified(1) Environmental(1) 	Unclassified(2)	Environmental(1) Unclassified(1) 
OTU3381	Basidiomycota(2)	Environmental(1) Agaricomycetes(1) 	Auriculariales(1) Environmental(1) 	Unclassified(2)	Unclassified(1) Unknown(1) 
OTU3382	Unclassified(2)	Unclassified(2)	Entomophthorales(2)	Ancylistaceae(2)	Conidiobolus(2)
OTU3383	Basidiomycota(2)	Agaricomycetes(2)	Environmental(2)	Unclassified(2)	Unclassified(2)
OTU3384	Ascomycota(2)	Dothideomycetes(1) Sordariomycetes(1) 	Capnodiales(1) Hypocreales(1) 	Nectriaceae(1) Davidiellaceae(1) 	Gibberella(1) Cladosporium(1) 
OTU3385	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
